Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"11936","","","None","10.0.0.66","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Cisco Catalyst 9200 Series Switches
Cisco Catalyst 9300 Series Switches
Cisco Catalyst IE9300 Rugged Series
Nutanix
Confidence level : 59
Method : SinFP

 
The remote host is running one of these operating systems : 
Cisco Catalyst 9200 Series Switches
Cisco Catalyst 9300 Series Switches
Cisco Catalyst IE9300 Rugged Series
Nutanix"
"19506","","","None","10.0.0.66","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.9.2
Nessus build : 20017
Plugin feed version : 202508071851
Scanner edition used : Nessus Home
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : My Basic Network Scan
Scan policy used : Basic Network Scan
Scanner IP : 172.20.0.2
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : 7.073 ms
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin did not launch)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 4
Recv timeout : 5
Backports : Detected
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2025/8/8 2:01 EDT (UTC -04:00)
Scan duration : 1023 sec
Scan for malware : no
"
"21643","","","None","10.0.0.66","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv13
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    TLS_AES_128_CCM_8_SHA256      0x13, 0x05       -             -        AES-CCM8(128)          AEAD
    TLS_AES_128_CCM_SHA256        0x13, 0x04       -             -        AES-CCM(128)           AEAD
    TLS_AES_128_GCM_SHA256        0x13, 0x01       -             -        AES-GCM(128)           AEAD
    TLS_AES_256_GCM_SHA384        0x13, 0x02       -             -        AES-GCM(256)           AEAD
    TLS_CHACHA20_POLY1305_SHA256  0x13, 0x03       -             -        ChaCha20-Poly1305(256) AEAD


SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-ECDSA-AES-128-CCM-AEAD  0xC0, 0xAC       ECDH          ECDSA    AES-CCM(128)           AEAD
    ECDHE-ECDSA-AES-128-CCM8-AEAD 0xC0, 0xAE       ECDH          ECDSA    AES-CCM8(128)          AEAD
    ECDHE-ECDSA-AES128-SHA256     0xC0, 0x2B       ECDH          ECDSA    AES-GCM(128)           SHA256
    ECDHE-ECDSA-AES-256-CCM-AEAD  0xC0, 0xAD       ECDH          ECDSA    AES-CCM(256)           AEAD
    ECDHE-ECDSA-AES-256-CCM8-AEAD 0xC0, 0xAF       ECDH          ECDSA    AES-CCM8(256)          AEAD
    ECDHE-ECDSA-AES256-SHA384     0xC0, 0x2C       ECDH          ECDSA    AES-GCM(256)           SHA384
    ECDHE-ECDSA-CAMELLIA-CBC-128  0xC0, 0x72       ECDH          ECDSA    Camellia-CBC(128)      SHA256
    ECDHE-ECDSA-CAMELLIA-GCM-128  0xC0, 0x86       ECDH          ECDSA    Camellia-GCM(128)      SHA256
    ECDHE-ECDSA-CAMELLIA-CBC-256  0xC0, 0x73       ECDH          ECDSA    Camellia-CBC(256)      SHA384
    ECDHE-ECDSA-CAMELLIA-GCM-256  0xC0, 0x87       ECDH          ECDSA    Camellia-GCM(256)      SHA384
    ECDHE-ECDSA-CHACHA20-POLY1305 0xCC, 0xA9       ECDH          ECDSA    ChaCha20-Poly1305(256) SHA256
    ECDH-ECDSA-AES128-SHA256      0xC0, 0x2D       StaticECDH    ECDSA    AES-GCM(128)           SHA256
    ECDH-ECDSA-AES256-SHA384      0xC0, 0x2E       StaticECDH    ECDSA    AES-GCM(256)           SHA384
    ECDH-ECDSA-CAMELLIA-CBC-128   0xC0, 0x74       StaticECDH    ECDSA    Camellia-CBC(128)      SHA256
    ECDH-ECDSA-CAMELLIA-GCM-128   0xC0, 0x88       StaticECDH    ECDSA    Camellia-GCM(128)      SHA256
    ECDH-ECDSA-CAMELLIA-CBC-256   0xC0, 0x75       StaticECDH    ECDSA    Camellia-CBC(256)      SHA384
    ECDH-ECDSA-CAMELLIA-GCM-256   0xC0, 0x89       StaticECDH    ECDSA    Camellia-GCM(256)      SHA384
    ECDH-RSA-AES128-SHA256        0xC0, 0x31       StaticECDH    RSA      AES-GCM(128)           SHA256
    ECDH-RSA-AES256-SHA384        0xC0, 0x32       StaticECDH    RSA      AES-GCM(256)           SHA384
    ECDH-RSA-CAMELLIA-CBC-128     0xC0, 0x78       StaticECDH    RSA      Camellia-CBC(128)      SHA256
    ECDH-RSA-CAMELLIA-GCM-128     0xC0, 0x8C       StaticECDH    RSA      Camellia-GCM(128)      SHA256
    ECDH-RSA-CAMELLIA-CBC-256     0xC0, 0x79       StaticECDH    RSA      Camellia-CBC(256)      SHA384
    ECDH-RSA-CAMELLIA-GCM-256     0xC0, 0x8D       StaticECDH    RSA      Camellia-GCM(256)      SHA384
    ECDHE-ECDSA-AES128-SHA        0xC0, 0x09       ECDH          ECDSA    AES-CBC(128)           SHA1
    ECDHE-ECDSA-AES256-SHA        0xC0, 0x0A       ECDH          ECDSA    AES-CBC(256)           SHA1
    ECDH-ECDSA-AES128-SHA         0xC0, 0x04       StaticECDH    ECDSA    AES-CBC(128)           SHA1
    ECDH-ECDSA-AES256-SHA         0xC0, 0x05       StaticECDH    ECDSA    AES-CBC(256)           SHA1
    ECDH-RSA-AES128-SHA           0xC0, 0x0E       StaticECDH    RSA      AES-CBC(128)           SHA1
    ECDH-RSA-AES256-SHA           0xC0, 0x0F       StaticECDH    RSA      AES-CBC(256)           SHA1
    ECDHE-ECDSA-AES128-SHA256     0xC0, 0x23       ECDH          ECDSA    AES-CBC(128)           SHA256
    ECDHE-ECDSA-AES256-SHA384     0xC0, 0x24       ECDH          ECDSA    AES-CBC(256)           SHA384
    ECDH-ECDSA-AES128-SHA256      0xC0, 0x25       StaticECDH    ECDSA    AES-CBC(128)           SHA256
    ECDH-ECDSA-AES256-SHA384      0xC0, 0x26       StaticECDH    ECDSA    AES-CBC(256)           SHA384
    ECDH-RSA-AES128-SHA256        0xC0, 0x29       StaticECDH    RSA      AES-CBC(128)           SHA256
    ECDH-RSA-AES256-SHA384        0xC0, 0x2A       StaticECDH    RSA      AES-CBC(256)           SHA384

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
"
"22964","","","None","10.0.0.66","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port."
"22964","","","None","10.0.0.66","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","10.0.0.66","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
"
"22964","","","None","10.0.0.66","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.2."
"22964","","","None","10.0.0.66","tcp","5001","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"24260","","","None","10.0.0.66","tcp","80","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 403 Forbidden

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : no
Headers :

  Cache-Control: no-cache, no-store, must-revalidate, private, max-age=0
  Expires: 0
  Pragma: no-cache
  X-DNS-Prefetch-Control: off
  Content-Security-Policy: default-src 'self' 'unsafe-inline';
  X-Frame-Options: DENY
  X-XSS-Protection: 0
  X-Content-Type-Options: nosniff
  Referrer-Policy: strict-origin-when-cross-origin
  Content-Type: text/html; charset=utf-8
  Date: Fri, 08 Aug 2025 06:03:30 GMT
  Connection: close
  
Response Body :

<!DOCTYPE html>
<!--
*  Pi-hole: A black hole for Internet advertisements
*  (c) 2017 Pi-hole, LLC (https://pi-hole.net)
*  Network-wide ad blocking via your own hardware.
*
*  This file is copyright under the latest version of the EUPL.
*  Please see LICENSE file for your rights under this license.
-->
<html lang=""en"">
<head>
    <meta charset=""utf-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <title>Pi-hole 3317825f63ae</title>
    <meta name=""csrf-token"" content="""">

    <link rel=""apple-touch-icon"" href=""/admin/img/favicons/apple-touch-icon.png"" sizes=""180x180"">
    <link rel=""icon"" href=""/admin/img/favicons/favicon-32x32.png"" sizes=""32x32"" type=""image/png"">
    <link rel=""icon"" href=""/admin/img/favicons/favicon-16x16.png"" sizes=""16x16"" type=""image/png"">
    <link rel=""manifest"" href=""/admin/img/favicons/manifest.json"">
    <link rel=""mask-icon"" href=""/admin/img/favicons/safari-pinned-tab.svg"" color=""#272c30"">
    <link rel=""shortcut icon"" href=""/admin/img/favicons/favicon.ico"">
    <meta name=""msapplication-TileColor"" content=""#272c30"">
    <meta name=""msapplication-TileImage"" content=""/admin/img/favicons/mstile-150x150.png"">
    <meta name=""theme-color"" content=""#272c30"">

    <!-- Theme fonts -->
    <link rel=""stylesheet"" href=""/admin/vendor/fonts/source-sans-pro/source-sans-pro.css?v=1754308313"">

    <style>
        html { background-color: #000; }
    </style>

    <!-- Common styles -->
    <link rel=""stylesheet"" href=""/admin/vendor/bootstrap/css/bootstrap.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/icheck/icheck-bootstrap.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/animate/animate.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/bstreeview/bstreeview.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/font-awesome/css/all.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/nprogress/nprogress.min.css?v=1754308313"">

    <link rel=""stylesheet"" href=""/admin/vendor/datatables/datatables.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/datatables-buttons/datatables.buttons.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/datatables-select/datatables.select.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/daterangepicker/daterangepicker.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/bootstrap-toggle/bootstrap-toggle.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/waitMe-js/waitMe.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/select2/select2.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/adminLTE/AdminLTE.min.css?v=1754308313"">

    <!-- Theme styles (default-dark) -->
    <link rel=""stylesheet"" href=""/admin/style/pi-hole.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/style/themes/default-dark.css?v=1754308313"">

    <noscript><link rel=""stylesheet"" href=""/admin/vendor/js-warn/js-warn.css?v=1754308313""></noscript>

    <!-- scripts -->
    <script src=""/admin/vendor/jquery/jquery.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/bootstrap/js/bootstrap.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/adminLTE/adminlte.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/bootstrap-notify/bootstrap-notify.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/waitMe-js/modernized-waitme-min.js?v=1754308313""></script>
    <script src=""/admin/vendor/nprogress/nprogress.min.js?v=1754308313""></script>
    <script src=""/admin/scripts/js/utils.js?v=1754308313""></script>
<body class=""hold-transition layout-boxed login-page page--"">
    <div class=""box login-box"">
        <section style=""padding: 15px;"">
                <h2 class=""error-headline text-danger"">403</h2>
                <div class=""error-content"">
                    <h3><i class=""fa fa-times-circle text-danger""></i> Oops! Access denied.</h3>
                    <p>
                        You don't have permission to access <code>-</code> on this server.<br>
                        Did you mean to go to <a href=""/admin/"">your Pi-hole's dashboard</a> instead?
                    </p>
            </div>
        </section>
    </div>
</body>
</html>
"
"24260","","","None","10.0.0.66","tcp","443","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 403 Forbidden

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : yes
Keep-Alive : no
Headers :

  Cache-Control: no-cache, no-store, must-revalidate, private, max-age=0
  Expires: 0
  Pragma: no-cache
  X-DNS-Prefetch-Control: off
  Content-Security-Policy: default-src 'self' 'unsafe-inline';
  X-Frame-Options: DENY
  X-XSS-Protection: 0
  X-Content-Type-Options: nosniff
  Referrer-Policy: strict-origin-when-cross-origin
  Content-Type: text/html; charset=utf-8
  Date: Fri, 08 Aug 2025 06:03:29 GMT
  Connection: close
  
Response Body :

<!DOCTYPE html>
<!--
*  Pi-hole: A black hole for Internet advertisements
*  (c) 2017 Pi-hole, LLC (https://pi-hole.net)
*  Network-wide ad blocking via your own hardware.
*
*  This file is copyright under the latest version of the EUPL.
*  Please see LICENSE file for your rights under this license.
-->
<html lang=""en"">
<head>
    <meta charset=""utf-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">
    <title>Pi-hole 3317825f63ae</title>
    <meta name=""csrf-token"" content="""">

    <link rel=""apple-touch-icon"" href=""/admin/img/favicons/apple-touch-icon.png"" sizes=""180x180"">
    <link rel=""icon"" href=""/admin/img/favicons/favicon-32x32.png"" sizes=""32x32"" type=""image/png"">
    <link rel=""icon"" href=""/admin/img/favicons/favicon-16x16.png"" sizes=""16x16"" type=""image/png"">
    <link rel=""manifest"" href=""/admin/img/favicons/manifest.json"">
    <link rel=""mask-icon"" href=""/admin/img/favicons/safari-pinned-tab.svg"" color=""#272c30"">
    <link rel=""shortcut icon"" href=""/admin/img/favicons/favicon.ico"">
    <meta name=""msapplication-TileColor"" content=""#272c30"">
    <meta name=""msapplication-TileImage"" content=""/admin/img/favicons/mstile-150x150.png"">
    <meta name=""theme-color"" content=""#272c30"">

    <!-- Theme fonts -->
    <link rel=""stylesheet"" href=""/admin/vendor/fonts/source-sans-pro/source-sans-pro.css?v=1754308313"">

    <style>
        html { background-color: #000; }
    </style>

    <!-- Common styles -->
    <link rel=""stylesheet"" href=""/admin/vendor/bootstrap/css/bootstrap.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/icheck/icheck-bootstrap.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/animate/animate.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/bstreeview/bstreeview.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/font-awesome/css/all.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/nprogress/nprogress.min.css?v=1754308313"">

    <link rel=""stylesheet"" href=""/admin/vendor/datatables/datatables.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/datatables-buttons/datatables.buttons.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/datatables-select/datatables.select.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/daterangepicker/daterangepicker.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/bootstrap-toggle/bootstrap-toggle.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/waitMe-js/waitMe.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/select2/select2.min.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/vendor/adminLTE/AdminLTE.min.css?v=1754308313"">

    <!-- Theme styles (default-dark) -->
    <link rel=""stylesheet"" href=""/admin/style/pi-hole.css?v=1754308313"">
    <link rel=""stylesheet"" href=""/admin/style/themes/default-dark.css?v=1754308313"">

    <noscript><link rel=""stylesheet"" href=""/admin/vendor/js-warn/js-warn.css?v=1754308313""></noscript>

    <!-- scripts -->
    <script src=""/admin/vendor/jquery/jquery.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/bootstrap/js/bootstrap.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/adminLTE/adminlte.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/bootstrap-notify/bootstrap-notify.min.js?v=1754308313""></script>
    <script src=""/admin/vendor/waitMe-js/modernized-waitme-min.js?v=1754308313""></script>
    <script src=""/admin/vendor/nprogress/nprogress.min.js?v=1754308313""></script>
    <script src=""/admin/scripts/js/utils.js?v=1754308313""></script>
<body class=""hold-transition layout-boxed login-page page--"">
    <div class=""box login-box"">
        <section style=""padding: 15px;"">
                <h2 class=""error-headline text-danger"">403</h2>
                <div class=""error-content"">
                    <h3><i class=""fa fa-times-circle text-danger""></i> Oops! Access denied.</h3>
                    <p>
                        You don't have permission to access <code>-</code> on this server.<br>
                        Did you mean to go to <a href=""/admin/"">your Pi-hole's dashboard</a> instead?
                    </p>
            </div>
        </section>
    </div>
</body>
</html>
"
"24260","","","None","10.0.0.66","tcp","5001","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : yes
Options allowed : GET,HEAD
Headers :

  X-Powered-By: Express
  Content-Type: text/html; charset=utf-8
  Content-Length: 1189
  ETag: W/""4a5-fws78zSF2QSQsmYNINlCyoQk46o""
  Date: Fri, 08 Aug 2025 06:03:29 GMT
  Connection: keep-alive
  Keep-Alive: timeout=5
  
Response Body :

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0, viewport-fit=cover"" />
    <link rel=""apple-touch-icon"" sizes=""180x180"" href=""/apple-touch-icon.png"">
    <link rel=""icon"" type=""image/svg+xml"" href=""/icon.svg"" />
    <link rel=""manifest"" href=""/manifest.json"" />
    <meta name=""theme-color"" id=""theme-color"" content="""" />
    <meta name=""description"" content="""" />
    <title>Dockge</title>
    <style>
        .noscript-message {
            font-size: 20px;
            text-align: center;
            padding: 10px;
            max-width: 500px;
            margin: 0 auto;
        }
    </style>
  <script type=""module"" crossorigin src=""/assets/index-E4H5j4Yh.js""></script>
  <link rel=""stylesheet"" crossorigin href=""/assets/index-i58MzWLg.css"">
</head>
<body>
<noscript>
    <div class=""noscript-message"">
        Sorry, you don't seem to have JavaScript enabled or your browser
        doesn't support it.<br />This website requires JavaScript to function.
        Please enable JavaScript in your browser settings to continue.
    </div>
</noscript>
<div id=""app""></div>
</body>
</html>
"
"25220","","","None","10.0.0.66","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"39520","","","None","10.0.0.66","tcp","22","Backported Security Patch Detection (SSH)","Security patches are backported.","Security patches may have been 'backported' to the remote SSH server
without changing its version number. 

Banner-based checks have been disabled to avoid false positives. 

Note that this test is informational only and does not denote any
security problem.","n/a","https://access.redhat.com/security/updates/backporting/?sc_cid=3093","
Give Nessus credentials to perform local checks.
"
"43111","","","None","10.0.0.66","tcp","80","HTTP Methods Allowed (per directory)","This plugin determines which HTTP methods are allowed on various CGI
directories.","By calling the OPTIONS method, it is possible to determine which HTTP
methods are allowed on each directory.

The following HTTP methods are considered insecure:
  PUT, DELETE, CONNECT, TRACE, HEAD

Many frameworks and languages treat 'HEAD' as a 'GET' request, albeit
one without any body in the response. If a security constraint was
set on 'GET' requests such that only 'authenticatedUsers' could
access GET requests for a particular servlet or resource, it would be
bypassed for the 'HEAD' version. This allowed unauthorized blind
submission of any privileged GET request.

As this list may be incomplete, the plugin also tests - if 'Thorough
tests' are enabled or 'Enable web applications tests' is set to 'yes'
in the scan policy - various known HTTP methods on each directory and
considers them as unsupported if it receives a response code of 400,
403, 405, or 501.

Note that the plugin output is only informational and does not
necessarily indicate the presence of any security vulnerabilities.","n/a","http://www.nessus.org/u?d9c03a9a
http://www.nessus.org/u?b019cbdb
https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)","Based on the response to an OPTIONS request :

  - HTTP methods  CONNECT  COPY  DELETE  HEAD  LOCK  MKCOL  MOVE  
    OPTIONS  PATCH  POST  PROPFIND  PROPPATCH  PUT  REPORT  UNLOCK 
    GET are allowed on : 

    /

"
"43111","","","None","10.0.0.66","tcp","443","HTTP Methods Allowed (per directory)","This plugin determines which HTTP methods are allowed on various CGI
directories.","By calling the OPTIONS method, it is possible to determine which HTTP
methods are allowed on each directory.

The following HTTP methods are considered insecure:
  PUT, DELETE, CONNECT, TRACE, HEAD

Many frameworks and languages treat 'HEAD' as a 'GET' request, albeit
one without any body in the response. If a security constraint was
set on 'GET' requests such that only 'authenticatedUsers' could
access GET requests for a particular servlet or resource, it would be
bypassed for the 'HEAD' version. This allowed unauthorized blind
submission of any privileged GET request.

As this list may be incomplete, the plugin also tests - if 'Thorough
tests' are enabled or 'Enable web applications tests' is set to 'yes'
in the scan policy - various known HTTP methods on each directory and
considers them as unsupported if it receives a response code of 400,
403, 405, or 501.

Note that the plugin output is only informational and does not
necessarily indicate the presence of any security vulnerabilities.","n/a","http://www.nessus.org/u?d9c03a9a
http://www.nessus.org/u?b019cbdb
https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)","Based on the response to an OPTIONS request :

  - HTTP methods  CONNECT  COPY  DELETE  HEAD  LOCK  MKCOL  MOVE  
    OPTIONS  PATCH  POST  PROPFIND  PROPPATCH  PUT  REPORT  UNLOCK 
    GET are allowed on : 

    /

"
"43111","","","None","10.0.0.66","tcp","5001","HTTP Methods Allowed (per directory)","This plugin determines which HTTP methods are allowed on various CGI
directories.","By calling the OPTIONS method, it is possible to determine which HTTP
methods are allowed on each directory.

The following HTTP methods are considered insecure:
  PUT, DELETE, CONNECT, TRACE, HEAD

Many frameworks and languages treat 'HEAD' as a 'GET' request, albeit
one without any body in the response. If a security constraint was
set on 'GET' requests such that only 'authenticatedUsers' could
access GET requests for a particular servlet or resource, it would be
bypassed for the 'HEAD' version. This allowed unauthorized blind
submission of any privileged GET request.

As this list may be incomplete, the plugin also tests - if 'Thorough
tests' are enabled or 'Enable web applications tests' is set to 'yes'
in the scan policy - various known HTTP methods on each directory and
considers them as unsupported if it receives a response code of 400,
403, 405, or 501.

Note that the plugin output is only informational and does not
necessarily indicate the presence of any security vulnerabilities.","n/a","http://www.nessus.org/u?d9c03a9a
http://www.nessus.org/u?b019cbdb
https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)","Based on the response to an OPTIONS request :

  - HTTP methods GET HEAD are allowed on : 

    /

"
"45590","","","None","10.0.0.66","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
Following application CPE's matched on the remote system : 

  cpe:/a:openbsd:openssh:9.6 -> OpenBSD OpenSSH
  cpe:/a:openbsd:openssh:9.6p1 -> OpenBSD OpenSSH
  cpe:/a:pi-hole:pi-hole -> Pi-Hole
"
"51192","","6.4","Medium","10.0.0.66","tcp","443","SSL Certificate Cannot Be Trusted","The SSL certificate for this service cannot be trusted.","The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.","Purchase or generate a proper SSL certificate for this service.","https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=pi.hole/O=Pi-hole/C=DE
|-Issuer  : CN=pi.hole/O=Pi-hole/C=DE
"
"56984","","","None","10.0.0.66","tcp","443","SSL / TLS Versions Supported","The remote service encrypts communications.","This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.","n/a","","
This port supports TLSv1.3/TLSv1.2.
"
